Frame,Shoulder_X,Shoulder_Y,Elbow_X,Elbow_Y,Wrist_X,Wrist_Y
0,0.44640403985977173,0.2888292670249939,0.4793456494808197,0.392544686794281,0.4697973132133484,0.3794247806072235
1,0.44325658679008484,0.28894931077957153,0.4679567217826843,0.3901592791080475,0.4668292701244354,0.38165611028671265
2,0.43162429332733154,0.288967102766037,0.44185566902160645,0.38081955909729004,0.4537077248096466,0.3883366882801056
3,0.41858139634132385,0.2883750796318054,0.4358917772769928,0.3699535131454468,0.44670969247817993,0.39072585105895996
4,0.41096359491348267,0.2881301939487457,0.4282178580760956,0.3693138062953949,0.4451432228088379,0.3974214196205139
5,0.40680962800979614,0.2881094813346863,0.4261205792427063,0.3715076446533203,0.436630517244339,0.404726505279541
6,0.4005088806152344,0.2871829569339752,0.4144290089607239,0.3633413314819336,0.42599594593048096,0.40664246678352356
7,0.39371299743652344,0.28609633445739746,0.40767768025398254,0.3588099479675293,0.425098717212677,0.4077615439891815
8,0.39005139470100403,0.28481918573379517,0.40740787982940674,0.3554893732070923,0.4251001477241516,0.4067977964878082
9,0.3857708275318146,0.28190988302230835,0.39555788040161133,0.353940486907959,0.4225063621997833,0.4077787399291992
10,0.38200730085372925,0.2800291180610657,0.3893669843673706,0.35260239243507385,0.4206494092941284,0.4084089696407318
11,0.37766698002815247,0.27886590361595154,0.3851611316204071,0.35140860080718994,0.4190562069416046,0.4086320996284485
12,0.3763730823993683,0.2783645987510681,0.3823765516281128,0.35139337182044983,0.41644877195358276,0.41037267446517944
13,0.373632550239563,0.27824413776397705,0.3782055377960205,0.35229814052581787,0.41376161575317383,0.4153519570827484
14,0.37359973788261414,0.2780870199203491,0.37761279940605164,0.35326752066612244,0.41303932666778564,0.42147478461265564
15,0.37196844816207886,0.27772462368011475,0.3731846213340759,0.3534267246723175,0.4100765585899353,0.4265618920326233
16,0.3715249300003052,0.2777427136898041,0.3724486529827118,0.35471710562705994,0.41176092624664307,0.4295123219490051
17,0.37071409821510315,0.2778148353099823,0.3739057779312134,0.357343852519989,0.41288667917251587,0.4345172345638275
18,0.36999765038490295,0.2776110768318176,0.37391823530197144,0.3565632402896881,0.41365760564804077,0.43124470114707947
19,0.3696478009223938,0.27755510807037354,0.37557801604270935,0.35652878880500793,0.41386523842811584,0.4301096498966217
20,0.36977097392082214,0.27758073806762695,0.37591564655303955,0.35658180713653564,0.41405990719795227,0.42919501662254333
21,0.37033310532569885,0.27731454372406006,0.3766404092311859,0.359038382768631,0.4173380434513092,0.4308062493801117
22,0.3706710934638977,0.2772137224674225,0.3771403133869171,0.36224693059921265,0.428302139043808,0.43027690052986145
23,0.3733804523944855,0.2772042453289032,0.37843620777130127,0.36549296975135803,0.43620920181274414,0.43001189827919006
24,0.3768395185470581,0.27721500396728516,0.3822973072528839,0.3678317964076996,0.4471178352832794,0.42792683839797974
25,0.38115283846855164,0.276553213596344,0.38835471868515015,0.3680841624736786,0.45690760016441345,0.4252375662326813
26,0.38681402802467346,0.27641022205352783,0.3963571786880493,0.36957016587257385,0.46784332394599915,0.42406734824180603
27,0.39289286732673645,0.27641865611076355,0.4104488790035248,0.3708856999874115,0.48212215304374695,0.4210353195667267
28,0.3983050584793091,0.2764250934123993,0.41930097341537476,0.3713848888874054,0.4914768636226654,0.42065396904945374
29,0.4022194445133209,0.276429682970047,0.42390474677085876,0.37135812640190125,0.4977467358112335,0.4199677109718323
30,0.4081389605998993,0.27639153599739075,0.4282599985599518,0.3716581463813782,0.5019742250442505,0.4191563129425049
31,0.41139987111091614,0.27639544010162354,0.4340657591819763,0.37152016162872314,0.5076590180397034,0.4155133068561554
32,0.41606009006500244,0.27640026807785034,0.43521732091903687,0.371347039937973,0.5068156719207764,0.41528648138046265
33,0.4221705496311188,0.2764044404029846,0.439771443605423,0.371236652135849,0.5118767023086548,0.4150168299674988
34,0.4274851381778717,0.2763926386833191,0.4421139657497406,0.3712795078754425,0.5121476650238037,0.4152408540248871
35,0.4304266571998596,0.27591726183891296,0.44588392972946167,0.37087008357048035,0.5172923803329468,0.414825439453125
36,0.43189483880996704,0.27545860409736633,0.45050278306007385,0.37082910537719727,0.5185248851776123,0.41486451029777527
37,0.43812939524650574,0.2745072543621063,0.4540613889694214,0.3700953722000122,0.5225003957748413,0.41520002484321594
38,0.44317418336868286,0.2744285762310028,0.4566965699195862,0.37007495760917664,0.5222072005271912,0.41627639532089233
39,0.44419628381729126,0.27441638708114624,0.45912522077560425,0.36999380588531494,0.5230530500411987,0.41707199811935425
40,0.44630181789398193,0.27443230152130127,0.46073058247566223,0.3697719871997833,0.5248915553092957,0.4178774952888489
41,0.44647902250289917,0.2744376063346863,0.46267208456993103,0.3690353035926819,0.5269911885261536,0.4182308614253998
42,0.4485713839530945,0.2744644284248352,0.46371597051620483,0.3690434694290161,0.5270737409591675,0.4187159538269043
43,0.44929778575897217,0.2744904160499573,0.46455034613609314,0.36886969208717346,0.5265210270881653,0.41906076669692993
44,0.4490739703178406,0.27457430958747864,0.46421733498573303,0.36888065934181213,0.5269042253494263,0.41927775740623474
45,0.44866690039634705,0.2748129665851593,0.4634426534175873,0.36898738145828247,0.5269936919212341,0.419332355260849
46,0.4489968717098236,0.27497661113739014,0.46356093883514404,0.36898812651634216,0.5270234942436218,0.4194311797618866
47,0.4491380453109741,0.2750510275363922,0.4634478688240051,0.3688517212867737,0.5270782709121704,0.41946303844451904
48,0.449429452419281,0.27505621314048767,0.46308860182762146,0.36856499314308167,0.5267612934112549,0.41934847831726074
49,0.44925326108932495,0.2750979959964752,0.46283480525016785,0.36850079894065857,0.5266093611717224,0.419169545173645
50,0.44898468255996704,0.2750788927078247,0.4627760946750641,0.3681252598762512,0.5254690647125244,0.41868093609809875
51,0.44879981875419617,0.27500277757644653,0.4627249538898468,0.36810195446014404,0.5253751873970032,0.41867271065711975
52,0.4484022855758667,0.2747586667537689,0.46215662360191345,0.36757174134254456,0.525113046169281,0.4181668758392334
53,0.4480530619621277,0.2745134234428406,0.4619927406311035,0.3670945167541504,0.5236737132072449,0.41776347160339355
54,0.44528910517692566,0.27453386783599854,0.4618661105632782,0.36710408329963684,0.5214629769325256,0.4177664816379547
55,0.44262421131134033,0.2748587429523468,0.4611509144306183,0.3672151267528534,0.5159369707107544,0.4183419942855835
56,0.44141334295272827,0.27596521377563477,0.4598234295845032,0.36870890855789185,0.5111531019210815,0.4201750159263611
57,0.43912363052368164,0.27788516879081726,0.45836150646209717,0.3710772693157196,0.5059470534324646,0.4233991801738739
58,0.43708720803260803,0.2787681519985199,0.4546349346637726,0.3735223114490509,0.4979740083217621,0.426384299993515
59,0.43542298674583435,0.2796840965747833,0.4497906267642975,0.3749013841152191,0.49394136667251587,0.43055856227874756
60,0.4323118031024933,0.2792712152004242,0.4459308087825775,0.37456727027893066,0.4891307055950165,0.43323513865470886
61,0.5753206610679626,0.27441948652267456,0.598168671131134,0.37433308362960815,0.5260282158851624,0.33916088938713074
62,0.5833212733268738,0.2735131084918976,0.6071744561195374,0.3742077350616455,0.5319267511367798,0.33124861121177673
63,0.5860440135002136,0.2730211317539215,0.6074495911598206,0.37430980801582336,0.5309301018714905,0.331630676984787
64,0.5846009850502014,0.2729174792766571,0.6056995987892151,0.374319463968277,0.5300211310386658,0.3317258954048157
65,0.5846193432807922,0.273004949092865,0.6048147082328796,0.3744913637638092,0.5290024280548096,0.3330317735671997
66,0.583879828453064,0.27305182814598083,0.6029298305511475,0.3754798471927643,0.5281510353088379,0.3337341248989105
67,0.5822092890739441,0.27340570092201233,0.6004202365875244,0.3767037093639374,0.5272653102874756,0.3347461223602295
68,0.5833345651626587,0.2746344804763794,0.6014059782028198,0.37957248091697693,0.5268577337265015,0.3370681703090668
69,0.5838149785995483,0.2768917977809906,0.602573812007904,0.38085898756980896,0.5266150236129761,0.34064221382141113
70,0.5836201310157776,0.2777515947818756,0.6027055978775024,0.3817288279533386,0.5222768783569336,0.34284284710884094
71,0.5833067297935486,0.2788180112838745,0.602344274520874,0.3828918933868408,0.5183216333389282,0.34429284930229187
72,0.5828989148139954,0.2797542214393616,0.6023049354553223,0.38423842191696167,0.5181224346160889,0.3445530831813812
73,0.5825148224830627,0.2802635431289673,0.6023738384246826,0.38487544655799866,0.5173139572143555,0.34518498182296753
74,0.5821191072463989,0.28085359930992126,0.6030017137527466,0.3854181468486786,0.5173673629760742,0.34578436613082886
75,0.5818013548851013,0.28137946128845215,0.603406548500061,0.38605353236198425,0.5173979997634888,0.34615227580070496
76,0.5818465352058411,0.28151774406433105,0.6032885909080505,0.3866109251976013,0.517463743686676,0.34642601013183594
