Frame,Shoulder_X,Shoulder_Y,Elbow_X,Elbow_Y,Wrist_X,Wrist_Y
0,0.5373085737228394,0.3474307656288147,0.5801842212677002,0.43460461497306824,0.5553239583969116,0.35801517963409424
1,0.5373014211654663,0.34735623002052307,0.5802625417709351,0.4362431764602661,0.5574450492858887,0.36215901374816895
2,0.5376231670379639,0.3472636640071869,0.5806226134300232,0.4376172721385956,0.558973491191864,0.3647249937057495
3,0.5382764339447021,0.3472091257572174,0.5809676051139832,0.4391431212425232,0.560413122177124,0.3682296872138977
4,0.5385329723358154,0.3483365476131439,0.5812196731567383,0.4412926137447357,0.5621069073677063,0.3706396818161011
5,0.539336085319519,0.3487413823604584,0.5845448970794678,0.44127899408340454,0.563398003578186,0.3714035451412201
6,0.5413610339164734,0.3488152325153351,0.595994234085083,0.4389100670814514,0.5649663805961609,0.3707963228225708
7,0.5466022491455078,0.34862759709358215,0.6130626201629639,0.42486441135406494,0.586573600769043,0.3554932177066803
8,0.5532839298248291,0.3445779085159302,0.6407738327980042,0.4035594165325165,0.6091170310974121,0.33832091093063354
9,0.5622172355651855,0.3419274687767029,0.6647324562072754,0.377053827047348,0.6442585587501526,0.31989115476608276
10,0.5718252062797546,0.3376345932483673,0.6748185753822327,0.3537856340408325,0.6859543323516846,0.2893545925617218
11,0.5833007097244263,0.3353046476840973,0.6786212921142578,0.3294326066970825,0.7284929752349854,0.2726663053035736
12,0.5947784781455994,0.33106181025505066,0.6873047947883606,0.3088957965373993,0.7745330929756165,0.25369521975517273
13,0.6054068207740784,0.33183997869491577,0.6990951299667358,0.30876609683036804,0.7876902222633362,0.25217148661613464
14,0.6117475032806396,0.3329727053642273,0.7121598720550537,0.316940039396286,0.795294463634491,0.2573743760585785
15,0.6216168999671936,0.33355090022087097,0.728980302810669,0.3321196138858795,0.7946844696998596,0.2691534161567688
16,0.624293863773346,0.33369970321655273,0.7345518469810486,0.3382636308670044,0.7753462195396423,0.281332790851593
17,0.6252620220184326,0.33397018909454346,0.7292439341545105,0.3722181022167206,0.7532795071601868,0.324685662984848
18,0.6244885325431824,0.3367463946342468,0.7213918566703796,0.4039582908153534,0.737307608127594,0.3581558167934418
19,0.6286681890487671,0.35028693079948425,0.7167613506317139,0.4285033643245697,0.6801432371139526,0.3777921497821808
20,0.6318132281303406,0.35984891653060913,0.7137492895126343,0.4471810758113861,0.6735508441925049,0.3965969383716583
21,0.63416987657547,0.36562108993530273,0.7179659008979797,0.44601911306381226,0.6761291027069092,0.4052303433418274
22,0.6334945559501648,0.372011661529541,0.7288835048675537,0.4336639940738678,0.6810610294342041,0.4143923819065094
23,0.6311113238334656,0.3801514506340027,0.7236837148666382,0.4244319200515747,0.7102826833724976,0.42597004771232605
24,0.6295033693313599,0.3959588408470154,0.7213307619094849,0.42019951343536377,0.7580516338348389,0.41721758246421814
25,0.6299083232879639,0.4099853038787842,0.7321790456771851,0.4184853732585907,0.8206565380096436,0.41670656204223633
26,0.6341148018836975,0.42305436730384827,0.7539201974868774,0.42021268606185913,0.8715182542800903,0.4139412045478821
27,0.6362259387969971,0.4344591498374939,0.7552623748779297,0.42820942401885986,0.8654235601425171,0.41986626386642456
28,0.6351702213287354,0.44435879588127136,0.7514903545379639,0.43707093596458435,0.8578154444694519,0.43412381410598755
29,0.6290693879127502,0.4426041543483734,0.7463701367378235,0.4408630430698395,0.8522724509239197,0.4448709785938263
30,0.6190228462219238,0.44032642245292664,0.73825603723526,0.44239071011543274,0.830559492111206,0.452920526266098
31,0.6013787388801575,0.43472182750701904,0.7057482600212097,0.4412851631641388,0.7805876135826111,0.4473671317100525
32,0.580112874507904,0.4291025698184967,0.6715691089630127,0.4390990436077118,0.7389094233512878,0.4422895610332489
33,0.5616835355758667,0.4158026874065399,0.6455812454223633,0.4353569447994232,0.6902983784675598,0.4383516013622284
34,0.5443254113197327,0.39658334851264954,0.6206406354904175,0.42592793703079224,0.6545422673225403,0.43625980615615845
35,0.5379363298416138,0.38218918442726135,0.6293432116508484,0.42574548721313477,0.6311480402946472,0.4358218014240265
36,0.5230608582496643,0.3707605004310608,0.6196247339248657,0.4271204173564911,0.5890525579452515,0.4248681664466858
37,0.5163329243659973,0.3628285825252533,0.6075024604797363,0.43334388732910156,0.5617265105247498,0.40479642152786255
38,0.5089188814163208,0.35836338996887207,0.5959543585777283,0.4362295866012573,0.5415797233581543,0.38929444551467896
39,0.4981841444969177,0.3558429777622223,0.5848334431648254,0.4380813241004944,0.5410106778144836,0.38543087244033813
40,0.49368613958358765,0.35221368074417114,0.5741346478462219,0.4389168322086334,0.5352828502655029,0.38059547543525696
41,0.4902663230895996,0.3514598309993744,0.5641690492630005,0.4400363564491272,0.5270389318466187,0.37742969393730164
42,0.48665931820869446,0.3493465185165405,0.5576066374778748,0.44129490852355957,0.5266315937042236,0.37932226061820984
43,0.4859412908554077,0.35054460167884827,0.5542015433311462,0.44252508878707886,0.5270774364471436,0.38010597229003906
